name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in,found_year
Nanny,7.83,female,"German Shepherd Dog, Labrador Retriever Mix",2012-09-01,2012-09-01,2013-07-28,golden,short,medium,no,yes,yes,yes,yes,no,yes,unknown,2012
Bogár,7.83,male,Unknown Mix,2013-06-04,2013-06-04,2013-07-26,black,medium,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Tomi És Rani,11.33,male,Unknown Mix,2013-06-15,2013-06-15,2013-07-26,black,wirehaired,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Rosa,7.75,female,Unknown Mix,2013-07-31,2013-07-31,2013-08-01,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Fondû,7.0,female,"Chinese Shar-Pei, Labrador Retriever Mix",2013-07-01,2013-07-01,2013-07-29,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Csöpi,7.33,female,Terrier Mix,2013-07-10,2013-07-10,2013-07-26,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Mimi,7.33,female,Unknown Mix,2013-07-10,2013-07-10,2013-07-26,gray,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Unknown,7.42,male,"Pekingese, Spitz Mix",2013-07-31,2013-08-15,2013-08-06,black and white,medium,small,no,unknown,yes,unknown,unknown,unknown,unknown,flat,2013
Unknown,11.83,female,German Shepherd Dog Mix,2013-07-26,2013-08-11,2013-07-30,black and brown,short,small,no,unknown,yes,yes,unknown,unknown,unknown,garden,2013
Juanita,6.92,female,Dogo Argentino,2013-06-20,2013-06-20,2013-07-25,white,short,medium,yes,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Annabell,7.25,female,Unknown Mix,2013-07-19,2013-07-19,2013-07-21,brown,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Csillag,7.08,male,Unknown Mix,2013-06-15,2013-06-15,2013-07-26,black and brown,short,large,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Nanook,7.33,male,German Shepherd Dog Mix,2013-07-10,2013-08-20,2013-08-01,sable,medium,large,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Habarcs,11.58,female,Unknown Mix,2010-05-20,2010-05-20,2013-07-08,tricolor,short,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Pixie,6.67,female,Staffordshire Terrier Mix,2013-05-28,2013-05-28,2013-07-10,black and brown,short,medium,yes,unknown,yes,yes,unknown,unknown,unknown,unknown,2013
Süti,6.75,male,Unknown Mix,2013-06-20,2013-06-20,2013-07-11,tricolor,short,medium,no,unknown,yes,yes,unknown,unknown,yes,both flat and garden,2013
Bozont,8.92,male,Schnauzer Mix,2013-05-18,2013-05-18,2013-07-11,striped,short,small,no,unknown,yes,yes,no,no,no,both flat and garden,2013
Rába,9.33,male,"Belgian Sheepdog, German Shepherd Dog Mix",2010-09-15,2010-09-15,2013-07-08,tricolor,short,medium,yes,unknown,yes,unknown,yes,yes,unknown,both flat and garden,2010
Unknown,10.33,male,"Bolognese, Havanese, Maltese",2013-07-17,2013-07-17,2013-07-17,brown and white,medium,small,no,unknown,yes,unknown,yes,yes,unknown,flat,2013
Turbo,7.58,male,Unknown Mix,2013-06-27,2013-06-27,2013-06-28,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Larissa,7.08,female,Unknown Mix,2013-06-02,2013-08-10,2013-07-20,black and brown,short,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Galiba,14.58,male,Unknown Mix,2010-04-20,2010-04-20,2013-07-08,yellow,medium,medium,yes,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Gyáli Gizmó,10.83,male,Unknown Mix,2010-03-10,2010-03-10,2013-07-08,black,short,medium,yes,unknown,yes,unknown,yes,yes,unknown,garden,2010
Unknown,6.17,male,Unknown Mix,2013-12-02,2014-01-10,2013-07-09,white,medium,small,no,yes,yes,unknown,unknown,unknown,unknown,both flat and garden,2013
Jim,11.92,male,Unknown Mix,2013-07-19,2013-07-19,2013-07-21,black and brown,short,medium,unknown,unknown,yes,yes,unknown,yes,unknown,unknown,2013
Unknown,6.17,female,Unknown Mix,2013-12-02,2014-01-14,2013-07-09,yellow-brown,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,garden,2013
Ozdor,8.92,male,Unknown Mix,2013-03-28,2013-07-30,2013-07-18,black,short,large,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Opál,8.92,female,Unknown Mix,2013-03-29,2013-07-30,2013-07-18,black,short,large,unknown,yes,yes,unknown,unknown,unknown,unknown,both flat and garden,2013
River,7.0,male,Unknown Mix,2013-06-06,2013-08-05,2013-07-20,brown,short,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Izabell,8.92,female,German Shepherd Dog Mix,2013-06-13,2013-08-10,2013-07-20,sable,short,large,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Unknown,6.17,male,Unknown Mix,2013-12-02,2014-01-14,2013-07-09,yellow-brown,short,small,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2013
Domino,14.92,male,German Dog,2013-05-09,2013-05-09,2013-07-11,spotty,short,large,yes,yes,yes,unknown,unknown,unknown,unknown,both flat and garden,2013
Bobó,6.5,male,Unknown Mix,2013-07-11,2013-07-11,2013-07-13,tricolor,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden,2013
Sashalmi Alex,12.25,male,Unknown Mix,2013-06-18,2013-06-18,2013-06-23,gray and white,short,large,yes,unknown,yes,unknown,yes,yes,unknown,both flat and garden,2013
Brenda,6.67,female,Unknown Mix,2013-06-21,2013-06-21,2013-06-21,black and white,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Jetta,6.58,female,Unknown Mix,2013-06-22,2013-06-22,2013-06-22,black,short,small,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Prinz,7.67,male,Unknown Mix,2013-06-21,2013-06-21,2013-06-21,black,wirehaired,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Írisz,8.75,female,Staffordshire Terrier Mix,2013-06-11,2013-06-11,2013-06-12,brown and white,short,medium,yes,unknown,yes,yes,no,no,yes,both flat and garden,2013
Limbo,12.92,male,Puli Mix,2013-06-21,2013-06-21,2013-06-21,gray,wirehaired,medium,unknown,unknown,yes,yes,yes,yes,yes,unknown,2013
Unknown,6.5,male,Unknown Mix,2013-06-19,2013-06-19,2013-06-19,brown,short,medium,unknown,no,unknown,unknown,unknown,unknown,unknown,unknown,2013
Donna &Amp,11.42,female,German Shepherd Dog,2013-06-18,2013-06-18,2013-06-28,sable,long,large,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,2013
Theodora,10.92,female,Unknown Mix,2013-03-21,2013-06-25,2013-06-17,brown,long,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Malvina,7.75,female,Unknown Mix,2013-06-27,2013-06-27,2013-06-28,gray and black,wirehaired,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Waldi,6.75,male,Unknown Mix,2013-04-18,2013-07-20,2013-06-21,black and brown,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,both flat and garden,2013
Patsy,7.5,female,Unknown Mix,2013-06-22,2013-06-22,2013-06-22,yellow-brown,short,medium,unknown,unknown,yes,yes,yes,yes,yes,unknown,2013
Tanja,7.92,female,German Shepherd Dog Mix,2013-06-21,2013-06-21,2013-06-21,black,short,medium,unknown,unknown,yes,yes,yes,yes,yes,unknown,2013
Ryen,7.83,male,Unknown Mix,2013-06-21,2013-06-21,2013-06-21,black and brown,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Kiskutya,6.58,female,Unknown Mix,2013-06-16,2013-06-16,2013-06-23,brown,short,small,no,unknown,yes,yes,yes,yes,yes,both flat and garden,2013
Barnabas,7.75,male,Dachshund Mix,2013-06-21,2013-06-21,2013-06-21,brown,short,medium,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2013
Puszi,14.42,female,Unknown Mix,2013-06-23,2013-06-23,2013-06-25,black and white,short,large,no,unknown,yes,yes,yes,no,no,garden,2013
Bari,8.0,female,Kuvasz Mix,2013-05-31,2013-05-31,2013-06-22,white,medium,large,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Watson,7.42,male,Unknown Mix,2013-06-21,2013-06-21,2013-06-21,black and brown,short,medium,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2013
Maya,7.25,female,Adoptable From:,2013-06-22,2013-06-22,2013-06-25,apricot,short,medium,no,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Johnny,13.0,male,Unknown Mix,2012-08-07,2012-08-07,2013-06-04,sable,short,medium,yes,unknown,yes,yes,no,yes,unknown,garden,2012
Panni,11.5,female,Bull Terrier Mix,2013-04-04,2013-04-04,2013-06-03,white,short,medium,no,unknown,yes,yes,yes,yes,unknown,garden,2013
Mekkon,6.75,male,German Shepherd Dog Mix,2013-05-01,2013-05-01,2013-05-28,brown,short,medium,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2013
"""Björn""",6.75,male,Labrador Retriever Mix,2013-06-05,2013-06-05,2013-06-07,black,short,medium,no,unknown,yes,yes,unknown,unknown,yes,both flat and garden,2013
Barnabás,8.5,male,Unknown Mix,2013-05-20,2013-05-20,2013-05-28,brown,short,medium,no,unknown,yes,yes,yes,yes,unknown,garden,2013
Peti,7.0,male,Schnauzer Mix,2013-02-02,2013-02-02,2013-06-03,black,long,large,unknown,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Chuby,12.5,female,"Havanese, Puli, Pumi Mix",2013-05-28,2013-05-28,2013-05-29,gray,long,medium,yes,unknown,yes,unknown,yes,yes,no,both flat and garden,2013
Kiki,6.67,male,Fox Terrier Mix,2013-05-01,2013-05-01,2013-05-28,tricolor,short,medium,unknown,unknown,yes,yes,yes,yes,yes,unknown,2013
Dezsõ,7.33,male,Unknown Mix,2013-04-07,2013-04-07,2013-06-03,black and brown,long,small,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Lucky,7.25,male,Unknown Mix,2012-11-10,2012-11-10,2013-06-03,brown,long,small,no,unknown,yes,yes,unknown,yes,unknown,both flat and garden,2012
Brúnó,9.5,male,Unknown Mix,2013-05-20,2013-05-20,2013-05-28,black,short,large,no,no,yes,unknown,no,no,no,garden,2013
Marina,6.83,female,Unknown Mix,2013-04-18,2013-04-18,2013-06-03,black and brown,medium,large,unknown,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Pongó,8.0,male,Unknown Mix,2012-06-13,2012-06-13,2013-06-03,brown,medium,large,yes,no,yes,yes,yes,yes,unknown,garden,2012
Jamie,7.92,male,Unknown Mix,2013-05-01,2013-05-01,2013-05-28,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Kisvárdai Keve,7.17,male,Greyhound Mix,2013-05-24,2013-05-24,2013-05-27,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Balázs,8.0,male,Unknown Mix,2012-11-10,2012-11-10,2013-05-28,brown,short,large,no,unknown,yes,yes,unknown,yes,unknown,garden,2012
Szergely,7.0,male,Unknown Mix,2013-04-26,2013-04-26,2013-06-03,black and brown,medium,medium,unknown,unknown,yes,yes,yes,yes,unknown,garden,2013
Muffin,6.75,female,German Shepherd Dog Mix,2013-05-01,2013-05-01,2013-05-28,black and brown,short,medium,unknown,unknown,yes,yes,yes,yes,yes,unknown,2013
Rudy,9.33,male,Staffordshire Terrier Mix,2013-05-30,2013-05-30,2013-05-31,spotty,short,medium,no,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Bozont,18.5,male,Unknown Mix,2012-06-01,2012-06-01,2013-05-28,gray and white,medium,large,no,no,yes,yes,yes,yes,unknown,both flat and garden,2012
Henry,7.0,male,Unknown Mix,2013-05-09,2013-05-09,2013-05-13,black,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Fülöp,8.5,male,Puli Mix,2013-04-18,2013-04-18,2013-04-18,black,long,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Jimboo,11.67,male,Dogo Argentino,2013-04-28,2013-04-28,2013-05-25,white,short,medium,unknown,unknown,yes,yes,no,no,no,both flat and garden,2013
Rosso,8.58,male,Unknown Mix,2013-04-17,2013-04-17,2013-04-28,red,medium,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Dufi,7.75,male,Unknown Mix,2013-04-18,2013-04-18,2013-04-18,white,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Lotár,14.92,male,Fox Terrier Mix,2013-04-01,2013-05-10,2013-04-23,spotty,short,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Viktor,17.25,male,Unknown Mix,2013-05-18,2013-05-18,2013-05-19,black and white,short,medium,yes,unknown,yes,unknown,no,yes,no,both flat and garden,2013
Panni,7.92,female,Unknown Mix,2013-02-02,2013-02-02,2013-04-19,tricolor,short,small,yes,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Beagle Fiú,8.58,male,Beagle,2013-05-11,2013-05-11,2013-05-12,tricolor,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Shoko,7.92,male,Unknown Mix,2013-04-25,2013-04-25,2013-04-29,black,medium,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Talált Spicc,11.58,male,Spitz,2013-04-08,2013-04-08,2013-04-22,white,long,small,no,yes,yes,unknown,unknown,unknown,unknown,flat,2013
Bobby,7.92,male,Unknown Mix,2013-05-09,2013-05-09,2013-05-13,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Carita,7.58,female,Unknown Mix,2013-04-25,2013-04-25,2013-04-29,yellow-brown,medium,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Kisvárdai Kolos,7.17,male,Greyhound Mix,2013-05-24,2013-05-24,2013-05-27,yellow-brown,short,medium,yes,no,yes,yes,yes,yes,unknown,both flat and garden,2013
Einstein,8.08,male,Pumi Mix,2013-04-25,2013-04-25,2013-04-29,gray,medium,medium,no,unknown,yes,yes,yes,yes,unknown,garden,2013
Gyáli Csipi,12.42,female,Unknown Mix,2013-04-09,2013-04-09,2013-05-07,yellow-brown,short,medium,unknown,unknown,yes,unknown,yes,yes,yes,both flat and garden,2013
Mumus,7.08,male,Unknown Mix,2013-02-13,2013-05-15,2013-04-29,brown,medium,medium,unknown,yes,yes,unknown,yes,yes,unknown,both flat and garden,2013
Betty,8.92,female,German Shepherd Dog Mix,2012-12-04,2013-05-01,2013-04-21,saddle back,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2012
Picurella,14.67,female,Unknown Mix,2013-04-08,2013-04-08,2013-05-07,black and white,short,small,yes,yes,yes,unknown,unknown,unknown,unknown,flat,2013
Unknown,6.92,female,Unknown Mix,2013-05-11,2013-05-11,2013-05-23,brown,medium,small,unknown,no,no,unknown,yes,yes,unknown,both flat and garden,2013
Hopi,8.75,male,Unknown Mix,2013-01-01,2013-01-01,2013-03-29,yellow-brown,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Tina,9.92,female,Cocker Spaniel,2013-03-01,2013-03-01,2013-03-31,black and brown,medium,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Resi,13.92,female,Unknown Mix,2013-04-10,2013-04-10,2013-04-10,sable,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Kajla,7.5,female,Dachshund Mix,2013-04-05,2013-04-05,2013-04-06,brown,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Márta,9.0,female,Unknown Mix,2013-01-26,2013-01-26,2013-04-06,brown and white,short,medium,unknown,unknown,yes,unknown,yes,unknown,yes,both flat and garden,2013
Schnecke,7.83,female,Terrier Mix,2013-04-15,2013-04-15,2013-04-16,gray and black,medium,medium,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2013
Bebi,7.75,female,Unknown Mix,2013-04-03,2013-04-03,2013-04-05,black,medium,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Camillo,8.92,male,Pekingese Mix,2013-04-11,2013-04-11,2013-04-18,brown,short,small,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Aden,15.92,female,Beagle,2013-04-05,2013-04-05,2013-04-07,tricolor,short,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Cheryl,7.92,female,Unknown Mix,2013-04-15,2013-04-15,2013-04-16,black,short,medium,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2013
Guszti,12.58,male,Dachshund Mix,2013-04-16,2013-04-16,2013-04-17,black and brown,wirehaired,medium,unknown,unknown,yes,unknown,unknown,unknown,unknown,garden,2013
Bogi,7.67,female,Dachshund Mix,2013-04-15,2013-04-15,2013-04-16,black,short,medium,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,2013
Adele,7.92,female,Unknown Mix,2013-03-26,2013-03-26,2013-03-27,sable,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Xanto,9.83,male,Puli Mix,2013-04-18,2013-04-18,2013-04-18,black,long,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2013
Tina,8.08,female,"Kuvasz, Labrador Retriever Mix",2013-04-02,2013-04-02,2013-04-02,brown and white,short,large,no,unknown,yes,yes,yes,yes,unknown,both flat and garden,2013
Geri,9.92,male,Unknown Mix,2013-04-15,2013-04-15,2013-04-16,spotty,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Jonny,15.67,male,Unknown Mix,2013-03-15,2013-03-15,2013-04-05,black and brown,short,medium,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2013
Ria,7.33,female,Unknown Mix,2013-02-20,2013-04-10,2013-03-22,black and brown,wirehaired,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2013
Adam,7.75,male,Unknown Mix,2013-03-26,2013-03-26,2013-03-27,black,wirehaired,small,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2013
Rezes,10.0,male,Unknown Mix,2013-02-15,2013-02-15,2013-04-09,red,short,medium,yes,unknown,yes,unknown,no,yes,unknown,garden,2013
Borzas,10.75,male,Tibetan Terrier,2012-12-17,2013-03-01,2013-03-12,black,long,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2012
Suzy,8.17,female,Unknown Mix,2013-03-01,2013-03-01,2013-03-14,black and brown,short,large,yes,unknown,yes,yes,unknown,unknown,unknown,unknown,2013
Benga,8.92,male,"Beagle, Chihuahua Mix",2013-03-18,2013-03-18,2013-03-18,black and white,short,small,no,yes,yes,yes,unknown,yes,unknown,both flat and garden,2013
